pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability
9-8-7-7-0-900-10-910,ehh,9,8,7,7,0,900,10,910,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.23815286056526785, -0.14583825178845472]",6.359482544162688e-13
9-8-7-7-0-900-999-899,ehh,9,8,7,7,0,900,999,899,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",6.359482544162688e-13
9-8-8-7-0-900-1-901,ehh,9,8,8,7,0,900,1,901,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.25259921295010057, -2.4414516186510582e-08, -0.14583825178845472]",6.359482544162688e-13
9-8-8-7-0-900-10-910,ehh,9,8,8,7,0,900,10,910,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.23815286056526785, -0.14583825178845472]",6.359482544162688e-13
9-8-8-7-0-900-999-899,ehh,9,8,8,7,0,900,999,899,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",6.359482544162688e-13
9-8-7-7-0-999-9-998,ehh,9,8,7,7,0,999,9,998,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",6.359482544162688e-13
9-8-7-7-0-999-90-989,ehh,9,8,7,7,0,999,90,989,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",6.359482544162688e-13
9-8-7-7-0-999-900-899,ehh,9,8,7,7,0,999,900,899,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",6.359482544162688e-13
9-8-8-7-0-999-9-998,ehh,9,8,8,7,0,999,9,998,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.25259921295010046, 2.4414516186510582e-08, -0.14583825178845472]",6.359482544162688e-13
9-8-8-7-0-999-90-989,ehh,9,8,8,7,0,999,90,989,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.23815286056526777, -0.14583825178845472]",6.359482544162688e-13
9-8-8-7-0-999-900-899,ehh,9,8,8,7,0,999,900,899,0.4,-0.12330000000000041,-0.12330000000000041,-0.7214,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.0, 0.0, -0.29167650357690944]",6.359482544162688e-13
9-7-7-7-0-1-1-2,ehh,9,7,7,7,0,1,1,2,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.3367989506001341, -0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.11907646690440818, 0.0]",6.359482542337375e-13
9-7-8-7-0-1-1-2,ehh,9,7,8,7,0,1,1,2,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.3367989506001341, -0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.11907646690440818, 0.0]",6.359482542337375e-13
9-7-7-7-0-9-9-8,ehh,9,7,7,7,0,9,9,8,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.11907646690440822, 0.0]",6.359482542337375e-13
9-7-8-7-0-9-9-8,ehh,9,7,8,7,0,9,9,8,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.11907646690440822, 0.0]",6.359482542337375e-13
9-7-7-7-0-10-10-20,ehh,9,7,7,7,0,10,10,20,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.3572293030551599, 0.0]",6.359482542337375e-13
9-7-8-7-0-10-10-20,ehh,9,7,8,7,0,10,10,20,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.3572293030551599, 0.0]",6.359482542337375e-13
9-7-7-7-0-90-90-80,ehh,9,7,7,7,0,90,90,80,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.35722930305515993, 0.0]",6.359482542337375e-13
9-7-8-7-0-90-90-80,ehh,9,7,8,7,0,90,90,80,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.35722930305515993, 0.0]",6.359482542337375e-13
9-7-7-7-0-100-100-200,ehh,9,7,7,7,0,100,100,200,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-7-8-7-0-100-100-200,ehh,9,7,8,7,0,100,100,200,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-7-7-7-0-111-111-222,ehh,9,7,7,7,0,111,111,222,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-7-8-7-0-111-111-222,ehh,9,7,8,7,0,111,111,222,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-7-7-7-0-900-900-800,ehh,9,7,7,7,0,900,900,800,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.1190764180753758, -0.29167650357690944]",6.359482542337375e-13
9-7-8-7-0-900-900-800,ehh,9,7,8,7,0,900,900,800,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.1190764180753758, -0.29167650357690944]",6.359482542337375e-13
9-7-7-7-0-999-999-888,ehh,9,7,7,7,0,999,999,888,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, -0.29167650357690944]",6.359482542337375e-13
9-7-8-7-0-999-999-888,ehh,9,7,8,7,0,999,999,888,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, -0.29167650357690944]",6.359482542337375e-13
9-8-7-7-0-1-1-2,ehh,9,8,7,7,0,1,1,2,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.3367989506001341, -0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.11907646690440818, 0.0]",6.359482542337375e-13
9-8-8-7-0-1-1-2,ehh,9,8,8,7,0,1,1,2,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.3367989506001341, -0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.11907646690440818, 0.0]",6.359482542337375e-13
9-8-7-7-0-9-9-8,ehh,9,8,7,7,0,9,9,8,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.11907646690440822, 0.0]",6.359482542337375e-13
9-8-8-7-0-9-9-8,ehh,9,8,8,7,0,9,9,8,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.11907646690440819, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.11907646690440822, 0.0]",6.359482542337375e-13
9-8-7-7-0-10-10-20,ehh,9,8,7,7,0,10,10,20,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.3572293030551599, 0.0]",6.359482542337375e-13
9-8-8-7-0-10-10-20,ehh,9,8,8,7,0,10,10,20,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.3572293030551599, 0.0]",6.359482542337375e-13
9-8-7-7-0-90-90-80,ehh,9,8,7,7,0,90,90,80,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.35722930305515993, 0.0]",6.359482542337375e-13
9-8-8-7-0-90-90-80,ehh,9,8,8,7,0,90,90,80,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, -0.3572293030551598, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.35722930305515993, 0.0]",6.359482542337375e-13
9-8-7-7-0-100-100-200,ehh,9,8,7,7,0,100,100,200,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-8-8-7-0-100-100-200,ehh,9,8,8,7,0,100,100,200,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-8-7-7-0-111-111-222,ehh,9,8,7,7,0,111,111,222,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-8-8-7-0-111-111-222,ehh,9,8,8,7,0,111,111,222,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.1190764180753758, 0.2916765035769095]",6.359482542337375e-13
9-8-7-7-0-900-900-800,ehh,9,8,7,7,0,900,900,800,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.1190764180753758, -0.29167650357690944]",6.359482542337375e-13
9-8-8-7-0-900-900-800,ehh,9,8,8,7,0,900,900,800,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.1190764180753758, -0.29167650357690944]",6.359482542337375e-13
9-8-7-7-0-999-999-888,ehh,9,8,7,7,0,999,999,888,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, -0.29167650357690944]",6.359482542337375e-13
9-8-8-7-0-999-999-888,ehh,9,8,8,7,0,999,999,888,0.4,-0.12330000000000041,-0.12330000000000041,-0.4015000000000004,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, -0.29167650357690944]",6.359482542337375e-13
9-7-7-7-0-1-10-11,ehh,9,7,7,7,0,1,10,11,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.16839947530006705, 0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.11907641807537583, 0.0]",6.359482529871799e-13
9-7-7-7-0-1-100-101,ehh,9,7,7,7,0,1,100,101,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, -0.119076442489892, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, -0.11907644248989199, 0.14583825178845475]",6.359482529871799e-13
9-7-7-7-0-1-999-990,ehh,9,7,7,7,0,1,999,990,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, -0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, -0.11907644248989196, -0.14583825178845472]",6.359482529871799e-13
9-7-8-7-0-1-10-11,ehh,9,7,8,7,0,1,10,11,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.16839947530006705, 0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.11907641807537583, 0.0]",6.359482529871799e-13
9-7-8-7-0-1-100-101,ehh,9,7,8,7,0,1,100,101,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, -0.119076442489892, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, -0.11907644248989199, 0.14583825178845475]",6.359482529871799e-13
9-7-8-7-0-1-999-990,ehh,9,7,8,7,0,1,999,990,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, -0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, -0.11907644248989196, -0.14583825178845472]",6.359482529871799e-13
9-7-7-7-0-9-90-99,ehh,9,7,7,7,0,9,90,99,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.16839947530006705, -0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, 0.0]",6.359482529871799e-13
9-7-7-7-0-9-111-110,ehh,9,7,7,7,0,9,111,110,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, 0.119076442489892, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, 0.119076442489892, 0.14583825178845475]",6.359482529871799e-13
9-7-7-7-0-9-900-909,ehh,9,7,7,7,0,9,900,909,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, 0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, 0.11907644248989198, -0.14583825178845472]",6.359482529871799e-13
9-7-8-7-0-9-90-99,ehh,9,7,8,7,0,9,90,99,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.16839947530006705, -0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, 0.0]",6.359482529871799e-13
