pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability,C_Gaussian_FWHM_0.001,C_Gaussian_FWHM_0.005,C_Gaussian_FWHM_0.010,C_Gaussian_FWHM_0.030,C_Gaussian_FWHM_0.050,C_Gaussian_FWHM_0.070,C_Gaussian_FWHM_0.100,C_Gaussian_FWHM_0.150,C_Gaussian_FWHM_0.200,C_Lorentzian_FWHM_0.001,C_Lorentzian_FWHM_0.005,C_Lorentzian_FWHM_0.010,C_Lorentzian_FWHM_0.030,C_Lorentzian_FWHM_0.050,C_Lorentzian_FWHM_0.070,C_Lorentzian_FWHM_0.100,C_Lorentzian_FWHM_0.150,C_Lorentzian_FWHM_0.200,C_Rectangular_FWHM_0.001,C_Rectangular_FWHM_0.005,C_Rectangular_FWHM_0.010,C_Rectangular_FWHM_0.030,C_Rectangular_FWHM_0.050,C_Rectangular_FWHM_0.070,C_Rectangular_FWHM_0.100,C_Rectangular_FWHM_0.150,C_Rectangular_FWHM_0.200
9-8-7-7-0-900-9-909,ehh,9,8,7,7,0,900,9,909,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.08419973765003352, 0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, 0.11907644248989198, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,1.1750797550382255e-151,1.0989646529456062e-75,7.704420155639124e-55,7.652027416532375e-44,4.5734615695132796e-38,4.1562553243001226e-36,7.551421788093361e-37,3.775456320675544e-36,7.54932200020652e-36,2.2597190299051857e-35,3.749386477959484e-35,5.214227441948518e-35,7.345080836088167e-35,1.0653697416287827e-34,1.3577078264111345e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-900-90-990,ehh,9,8,7,7,0,900,90,990,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[0.08419973765003352, -0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, -0.11907644248989196, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,2.388281474557885e-151,2.2335819424772127e-75,1.5658787287442234e-54,1.5552302082779745e-43,9.295295484616427e-38,8.447347979572378e-36,1.5347826975786403e-36,7.673396082275758e-36,1.5343559278645726e-35,4.592747916632187e-35,7.620410638405713e-35,1.0597614970680774e-34,1.492845095385791e-34,2.1653022329567515e-34,2.7594624414021018e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-900-111-11,ehh,9,8,7,7,0,900,111,11,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.11907641807537583, 0.0]",6.359482529871799e-13,0.0,0.0,0.0,7.57792920645731e-151,7.087073285633982e-75,4.9684755665233014e-54,4.934688203054477e-43,2.94936304141308e-37,2.680312419345787e-35,4.869809004275565e-36,2.4347403312399313e-35,4.868454879682164e-35,1.4572620081050448e-34,2.4179282449386618e-34,3.3625842205210573e-34,4.736742536235063e-34,6.87042428069234e-34,8.75567275113332e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-900-9-909,ehh,9,8,8,7,0,900,9,909,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.08419973765003352, 0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, 0.11907644248989198, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,1.0215381607937715e-151,9.553686254350462e-76,6.697723420073757e-55,6.652176569218246e-44,3.97587099952174e-38,3.613178936638862e-36,6.564716557929268e-37,3.2821369693792875e-36,6.562891138465793e-36,1.9644532312148777e-35,3.259473538181393e-35,4.5329113093563843e-35,6.385337110956357e-35,9.261633874318592e-35,1.1803031666069525e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-900-90-990,ehh,9,8,8,7,0,900,90,990,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[0.08419973765003352, -0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, -0.11907644248989196, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,1.03997417683869e-151,9.726104593511144e-76,6.818599312111854e-55,6.772230463111395e-44,4.047624776671635e-38,3.6783870976313734e-36,6.683192033870649e-37,3.3413707133072456e-36,6.681333670495916e-36,1.999906328005729e-35,3.318298268136861e-35,4.6147181657586463e-35,6.500575270378938e-35,9.428781453589071e-35,1.2016044639569464e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-900-111-11,ehh,9,8,8,7,0,900,111,11,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.11907641807537583, 0.0]",6.359482529871799e-13,0.0,0.0,0.0,3.434953385281284e-151,3.2124562939280534e-75,2.252130034729522e-54,2.2368147664860464e-43,1.3368988133186296e-37,1.2149424951869462e-35,2.2074060695441347e-36,1.1036286187454756e-35,2.2067922666529396e-35,6.605534218658084e-35,1.0960079705207627e-34,1.5242053253453425e-34,2.14708918053524e-34,3.1142527857311183e-34,3.968805584946966e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-999-1-990,ehh,9,8,7,7,0,999,1,990,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.08419973765003352, -0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, -0.11907644248989196, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,7.802690359401425e-154,7.297275666690959e-78,5.115840402784223e-57,5.081050907128453e-46,3.0368410607476874e-40,2.759810405300742e-38,5.0142473932599765e-39,2.506954656428231e-38,5.012853105371756e-38,1.5004843555511315e-37,2.4896439241515872e-37,3.46231836763238e-37,4.877234177769063e-37,7.074200858761688e-37,9.015365742283088e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-999-10-909,ehh,9,8,7,7,0,999,10,909,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[-0.08419973765003352, 0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, 0.11907644248989198, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,8.741544913081962e-154,8.175316467179747e-78,5.731401169240848e-57,5.692425646085303e-46,3.4022473408074446e-40,3.0918831195780143e-38,5.617584035059516e-39,2.8086026376559304e-38,5.616021980225189e-38,1.681029334916897e-37,2.7892090007557688e-37,3.878919977592049e-37,5.464084777530157e-37,7.92540030202765e-37,1.0100134814278833e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-7-0-999-100-99,ehh,9,8,7,7,0,999,100,99,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, 0.0]",6.359482529871799e-13,0.0,0.0,0.0,1.306107942752667e-150,1.2215055666327873e-74,8.563507554648199e-54,8.505272722164283e-43,5.083428981057594e-37,4.6197018269622587e-35,8.393448984391226e-36,4.196441532421499e-35,8.39111505801275e-35,2.511690768812968e-34,4.16746475149087e-34,5.7956439535683596e-34,8.164099823048249e-34,1.1841646284378753e-33,1.5091001001505266e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-999-1-990,ehh,9,8,8,7,0,999,1,990,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.08419973765003352, -0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, -0.11907644248989196, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,1.2584363394541224e-151,1.1769218634843642e-75,8.250948292410725e-55,8.194838971717572e-44,4.897889025400811e-38,4.4510874378725124e-36,8.087096685937865e-37,4.043275710937004e-36,8.084847945483768e-36,2.4200166261022817e-35,4.015356552856814e-35,5.584108880263595e-35,7.866118534278324e-35,1.1409438313205356e-34,1.4540194908399736e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-999-10-909,ehh,9,8,8,7,0,999,10,909,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[-0.08419973765003352, 0.119076442489892, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, 0.11907644248989198, -0.14583825178845472]",6.359482529871799e-13,0.0,0.0,0.0,6.186635786146724e-152,5.785900080801268e-76,4.056272882076553e-55,4.0286888144162675e-44,2.407865584544702e-38,2.188212146063358e-36,3.9757213134002754e-37,1.9877266272675548e-36,3.9746158035122566e-36,1.1897114691243582e-35,1.9740012081038873e-35,2.7452201394123776e-35,3.867085596347913e-35,5.609027421993248e-35,7.148147851235313e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-7-0-999-100-99,ehh,9,8,8,7,0,999,100,99,0.4,-0.12330000000000041,-0.12330000000000041,-0.34830000000000005,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.11907641807537582, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.11907641807537578, 0.0]",6.359482529871799e-13,0.0,0.0,0.0,3.4349021978623476e-151,3.212408422144163e-75,2.2520964736558604e-54,2.2367814336393693e-43,1.3368788909523097e-37,1.2149243902045753e-35,2.207373174943664e-36,1.103612172554182e-35,2.2067593811993136e-35,6.605435783480245e-35,1.0959916378918002e-34,1.5241826117513622e-34,2.1470571847725465e-34,3.114206377368577e-34,3.9687464421024e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-1-9-0,ehh,9,7,7,6,0,1,9,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,1.2870284296629128e-227,1.476763904936413e-105,5.164208897015226e-72,2.8564006604422725e-54,6.807311953037526e-45,1.126350722799348e-41,5.319403561734495e-41,2.6595900401630002e-40,5.3184818219387915e-40,1.593313536992225e-39,2.6481169716683528e-39,3.691919994502466e-39,5.227893517316241e-39,7.67674435274239e-39,9.942605837604496e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-1-9-0,ehh,9,7,8,6,0,1,9,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,5.154872884754499e-227,5.914811231275361e-105,2.0683956780507197e-71,1.1440603776223648e-53,2.7264998189642955e-44,4.511318216337069e-41,2.1305550484718877e-40,1.0652327692706945e-39,2.130185868477868e-39,6.381621850346124e-39,1.0606375164911209e-38,1.4787069060571002e-38,2.0939029718135748e-38,3.074729383989481e-38,3.982263954300754e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-9-1-0,ehh,9,7,7,6,0,9,1,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,1.2870284296629095e-227,1.47676390493641e-105,5.164208897015216e-72,2.856400660442265e-54,6.807311953037511e-45,1.1263507227993455e-41,5.319403561734482e-41,2.6595900401629937e-40,5.318481821938781e-40,1.5933135369922212e-39,2.648116971668347e-39,3.691919994502457e-39,5.2278935173162294e-39,7.676744352742372e-39,9.942605837604472e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-9-1-0,ehh,9,7,8,6,0,9,1,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,5.1549127257043485e-227,5.91485694563203e-105,2.0684116642545162e-71,1.1440692198291757e-53,2.7265208915193293e-44,4.5113530833855554e-41,2.1305715150926442e-40,1.0652410022351709e-39,2.1302023322453082e-39,6.381671172585837e-39,1.0606457139398356e-38,1.478718334677942e-38,2.0939191551579863e-38,3.074753147939035e-38,3.9822947323979147e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-10-90-0,ehh,9,7,7,6,0,10,90,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,3.792931618448498e-229,4.352090737796544e-107,1.5219159700219122e-73,8.417943326074192e-56,2.0061459520424805e-46,3.3194070709742566e-43,1.5676525471838004e-42,7.837933430955384e-42,1.5673809062522931e-41,4.69556783150675e-41,7.804121773612763e-41,1.0880256999138865e-40,1.5406841187575129e-40,2.262371654827293e-40,2.930131392753912e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-10-90-0,ehh,9,7,8,6,0,10,90,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,5.817808992429083e-227,6.675478278350053e-105,2.3343991684555435e-71,1.291190859913939e-53,3.077137985601791e-44,5.091490764852276e-41,2.4045524685048083e-40,1.2022257236297168e-39,2.4041358105702572e-39,7.202322504795151e-39,1.1970395040000231e-38,1.6688741948746806e-38,2.3631867964618424e-38,3.470151186921435e-38,4.494398128046277e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-90-10-0,ehh,9,7,7,6,0,90,10,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,3.792931618448555e-229,4.35209073779661e-107,1.5219159700219354e-73,8.41794332607432e-56,2.0061459520425112e-46,3.319407070974307e-43,1.5676525471838246e-42,7.837933430955502e-42,1.5673809062523168e-41,4.695567831506822e-41,7.804121773612882e-41,1.0880256999139026e-40,1.540684118757536e-40,2.2623716548273275e-40,2.930131392753956e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-90-10-0,ehh,9,7,8,6,0,90,10,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,5.817761372954484e-227,6.675423638747975e-105,2.334380061114265e-71,1.2911802913596194e-53,3.077112798852906e-44,5.091449090380758e-41,2.404532786950232e-40,1.2022158832658643e-39,2.404116132426077e-39,7.202263552908965e-39,1.1970297060860093e-38,1.668860534936302e-38,2.363167453490326e-38,3.47012278331167e-38,4.494361340850654e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-100-900-0,ehh,9,7,7,6,0,100,900,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,1.2731324033021087e-226,1.4608193075376944e-104,5.10845101217626e-71,2.8255601459985316e-53,6.733813509517983e-44,1.1141895311933247e-40,5.261970042463303e-40,2.6308744869900868e-39,5.261058254678142e-39,1.5761105549906012e-38,2.6195252930413053e-38,3.6520583905291774e-38,5.171448030601445e-38,7.59385866083984e-38,9.835255673746327e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-100-900-0,ehh,9,7,8,6,0,100,900,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,5.331233546682672e-228,6.117171220987813e-106,2.1391604939958895e-72,1.1832014486039602e-54,2.819779968362682e-45,4.6656613174356185e-42,2.203446486732991e-41,1.1016769572257015e-40,2.2030646761989807e-40,6.599952559728098e-40,1.0969244897407312e-39,1.5292970436958506e-39,2.1655404539355036e-39,3.1799233085601775e-39,4.118506830246402e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-111-999-0,ehh,9,7,7,6,0,111,999,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,1.1246678787587892e-226,1.2904679415880362e-104,4.512736262705997e-71,2.4960614681263914e-53,5.948559424034827e-44,9.842599036300642e-41,4.648352889613155e-40,2.3240788003583897e-39,4.647547428663801e-39,1.3923146641881415e-38,2.3140530765209533e-38,3.2261787953291373e-38,4.568386973422822e-38,6.708311633204237e-38,8.688331321198652e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-111-999-0,ehh,9,7,8,6,0,111,999,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,6.121925095242587e-228,7.024427589176495e-106,2.4564259277468225e-72,1.3586856733078536e-54,3.237990157479279e-45,5.3576398135633626e-42,2.5302463726333027e-41,1.2650700353367874e-40,2.5298079346115352e-40,7.578811704460291e-40,1.2596127148675562e-39,1.7561117643603367e-39,2.4867183802067788e-39,3.651547457667609e-39,4.729335171351141e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-900-100-0,ehh,9,7,7,6,0,900,100,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,1.2731324033021179e-226,1.4608193075377052e-104,5.108451012176296e-71,2.825560145998552e-53,6.733813509518031e-44,1.1141895311933325e-40,5.2619700424633406e-40,2.6308744869901054e-39,5.261058254678179e-39,1.5761105549906124e-38,2.6195252930413236e-38,3.6520583905292045e-38,5.171448030601482e-38,7.593858660839896e-38,9.835255673746398e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-900-100-0,ehh,9,7,8,6,0,900,100,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,5.33101754703836e-228,6.116923378383213e-106,2.1390738240157084e-72,1.1831535101503524e-54,2.8196657224822726e-45,4.6654722840390835e-42,2.2033572121489321e-41,1.1016323218089962e-40,2.2029754170843138e-40,6.5996851568103845e-40,1.096880046874451e-39,1.5292350828729762e-39,2.165452715147904e-39,3.179794471153678e-39,4.118339965298046e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-7-6-0-999-111-0,ehh,9,7,7,6,0,999,111,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,1.1246678787587802e-226,1.2904679415880257e-104,4.512736262705961e-71,2.4960614681263714e-53,5.948559424034778e-44,9.842599036300562e-41,4.648352889613117e-40,2.3240788003583714e-39,4.647547428663765e-39,1.3923146641881303e-38,2.3140530765209348e-38,3.2261787953291117e-38,4.568386973422786e-38,6.70831163320418e-38,8.688331321198582e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-7-8-6-0-999-111-0,ehh,9,7,8,6,0,999,111,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,6.122067353230943e-228,7.024590819030283e-106,2.4564830088455933e-72,1.358717245711581e-54,3.238065400145428e-45,5.3577643115032036e-42,2.530305169131694e-41,1.2650994323508899e-40,2.529866720921741e-40,7.578987816792677e-40,1.2596419850673934e-39,1.7561525719368825e-39,2.4867761652251968e-39,3.6516323103548995e-39,4.7294450690871095e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-6-0-1-9-0,ehh,9,8,7,6,0,1,9,0,0.4,-0.12330000000000041,-0.12330000000000041,-0.26869999999999994,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.0, 0.0, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.0, 0.0]",6.359482233506112e-13,0.0,0.0,0.0,5.154912725704333e-227,5.9148569456320114e-105,2.06841166425451e-71,1.1440692198291722e-53,2.726520891519321e-44,4.511353083385542e-41,2.1305715150926377e-40,1.0652410022351673e-39,2.1302023322453017e-39,6.381671172585818e-39,1.0606457139398322e-38,1.4787183346779373e-38,2.0939191551579803e-38,3.0747531479390255e-38,3.9822947323979016e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
